time_received_ns,sequence_num,sampling_rate,sampler_address,frame_length,src_mac,dst_mac,ethernet_type,ethernet_length,src_addr,dst_addr,ip_header_len,ip_tos,ip_ttl,ip_flags,ip_len,ip_proto_no,ip_checksum,fragment_offset,more_fragments,protocol,udp_header_len,tcp_header_len,tcp_ack_no,tcp_seq_no,window_size,src_port,dst_port,tcp_flags,tcp_flags_named,icmp_type,icmp_code,icmp_type_code_name,icmp_id,icmp_seq,payload,in_if,out_if,layer_stack,layer_size,vlan_id,is_fragment,dns_answers,dns_questions,dns_authorities,dns_additionals,esp_seq,esp_spi,gre_version,gre_protocol,gre_protocol_named,gre_checksum,gre_seq_no,gre_ack_no,gre_checksum_present,gre_key_present,gre_key,gre_seq_present,gre_ack_present,gre_routing_present,gre_strict_source_route,gre_recursion_control,gre_flags,gre_offset,src_asn,dst_asn,src_latitude,src_longitude,dst_latitude,dst_longitude,src_city,src_country,dst_city,dst_country,src_continent,dst_continent
1783022649391710241,517765426,1000,2.21.120.82,131,10:70:fd:dc:f4:73,3c:fe:ac:3b:dc:e7,IPv4,14,172.70.92.60,141.92.164.1,20,0,60,2,117,6,22845,0,0,TCP,0,32,3272361933,2560215018,16,9894,53,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 24]","['ACK', 'PSH']",0,0,,0,0,07/02/26 20:04:09.39171024 0 3C FE AC 3B DC E7 10 70 FD DC F4 73 08 00 45 00 00 75 AB 65 40 00 3C 06 59 3D AC 46 5C 3C 8D 5C A4 01 26 A6 00 35 98 99 C7 EA C3 0C 47 CD 80 18 00 10 B8 57 00 00 01 01 08 0A 33 0F AB 0E 6E 7F 71 0D 00 3F FD ED 00 00 00 01 00 00 00 00 00 01 0A 72 65 70 6F 73 69 74 6F 72 79 0C 6C 62 67 6C 7A 6F 72 69 67 69 6E 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 05 AC 00 00 80 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'TCP', 'DNS']","[14, 20, 32, 65]",0,False,[],['repository.lbglzorigint.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,1.29,103.86,51.5,-0.12,SINGAPORE,SG,LONDON,GB,AS,EU
1783022650110597669,1857767115,1000,104.86.70.18,119,0c:42:a1:d7:bd:81,9c:e1:76:2b:e0:ec,IPv4,14,172.253.93.208,141.92.164.1,20,0,107,0,105,17,48315,0,0,UDP,8,0,0,0,0,45442,53,[],[],0,0,,0,0,07/02/26 20:04:10.11059766 0 9C E1 76 2B E0 EC 0C 42 A1 D7 BD 81 08 00 45 00 00 69 56 9D 00 00 6B 11 BC BB AC FD 5D D0 8D 5C A4 01 B1 82 00 35 00 55 BE D5 7B 9F 00 10 00 01 00 00 00 00 00 01 14 53 49 74 30 32 2D 73 65 63 75 52 45 2D 43 4D 73 2D 41 70 69 05 47 73 4C 62 74 04 4D 42 6E 41 02 43 4F 02 55 6B 00 00 01 00 01 00 00 29 05 78 00 00 80 00 00 0B 00 08 00 07 00 01 18 00 B5 CD DB 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 77]",0,False,[],['SIt02-secuRE-CMs-Api.GsLbt.MBnA.CO.Uk A IN'],[],['OPT EDNSClientSubnet=00011800b5cddb'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,32.7795,-79.9364,51.5,-0.12,CHARLESTON,US,LONDON,GB,NA,EU
1783022650117629743,479910617,1000,2.23.128.50,66,b8:3f:d2:bd:7d:49,3c:fe:ac:3f:28:e7,IPv4,14,172.71.125.151,141.92.164.1,20,0,60,2,52,6,1625,0,0,TCP,0,32,4120696452,2827829401,16,19996,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 20:04:10.11762974 0 3C FE AC 3F 28 E7 B8 3F D2 BD 7D 49 08 00 45 00 00 34 DD 2E 40 00 3C 06 06 59 AC 47 7D 97 8D 5C A4 01 4E 1C 00 35 A8 8D 40 99 F5 9C D6 84 80 10 00 10 E2 23 00 00 01 01 08 0A 33 22 C7 ED 6E 82 CC 20 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783022650622595930,47232051,1000,2.21.126.82,74,10:70:fd:aa:3f:4f,3c:fe:ac:3f:64:dd,IPv4,14,198.41.241.116,141.92.164.1,20,0,58,2,60,6,10485,0,0,TCP,0,40,0,547949935,65535,65370,53,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",['SYN'],0,0,,0,0,07/02/26 20:04:10.62259593 0 3C FE AC 3F 64 DD 10 70 FD AA 3F 4F 08 00 45 00 00 3C 2E CB 40 00 3A 06 28 F5 C6 29 F1 74 8D 5C A4 01 FF 5A 00 35 20 A9 0D 6F 00 00 00 00 A0 02 FF FF 2C 04 00 00 02 04 05 B4 04 02 08 0A A4 BE 60 93 00 00 00 00 01 03 03 0D 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 40]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,51.22,6.77,51.5,-0.12,DUSSELDORF,DE,LONDON,GB,EU,EU
1783022650806736441,1857768421,1000,104.86.70.18,123,0c:42:a1:d7:bc:c9,9c:e1:76:2b:e0:ec,IPv4,14,172.253.216.30,141.92.164.1,20,0,109,0,109,17,64321,0,0,UDP,8,0,0,0,0,39403,53,[],[],0,0,,0,0,07/02/26 20:04:10.80673644 0 9C E1 76 2B E0 EC 0C 42 A1 D7 BC C9 08 00 45 00 00 6D 9B C4 00 00 6D 11 FB 41 AC FD D8 1E 8D 5C A4 01 99 EB 00 35 00 59 46 AA BE CE 00 10 00 01 00 00 00 00 00 01 11 61 75 74 68 4F 52 49 7A 41 54 69 4F 6E 2D 41 70 69 0C 6C 42 47 6C 5A 4F 52 69 47 49 4E 54 04 6D 62 4E 41 02 63 4F 02 75 6B 00 00 01 00 01 00 00 29 05 78 00 00 80 00 00 0B 00 08 00 07 00 01 18 00 C9 B8 AF 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 81]",0,False,[],['authORIzATiOn-Api.lBGlZORiGINT.mbNA.cO.uk A IN'],[],['OPT EDNSClientSubnet=00011800c9b8af'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,32.7795,-79.9364,51.5,-0.12,CHARLESTON,US,LONDON,GB,NA,EU
1783022650907024149,517765840,1000,2.21.120.82,125,10:70:fd:89:ae:bd,3c:fe:ac:3b:dc:e7,IPv4,14,119.46.78.195,141.92.164.1,20,180,55,0,111,17,39161,0,0,UDP,8,0,0,0,0,35049,53,[],[],0,0,,0,0,07/02/26 20:04:10.90702414 0 3C FE AC 3B DC E7 10 70 FD 89 AE BD 08 00 45 B4 00 6F F2 81 00 00 37 11 98 F9 77 2E 4E C3 8D 5C A4 01 88 E9 00 35 00 5B 98 65 2F 5E 00 00 00 01 00 00 00 00 00 01 25 73 69 74 30 32 2D 6E 66 74 30 31 2D 61 75 74 68 6F 72 69 73 65 2D 61 70 69 2D 63 68 61 6E 6E 65 6C 2D 61 70 69 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 02 00 00 00 80 00 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 83]",0,False,[],['sit02-nft01-authorise-api-channel-api.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,7470,49758,13.75,100.5,51.5,-0.12,BANGKOK,TH,LONDON,GB,AS,EU
1783022650939284642,47232167,1000,2.21.126.82,132,b8:3f:d2:c0:15:a9,3c:fe:ac:3f:64:dd,IPv4,14,95.182.72.7,141.92.164.1,20,0,60,0,118,17,34382,0,0,UDP,8,0,0,0,0,34628,53,[],[],0,0,,0,0,07/02/26 20:04:10.93928464 0 3C FE AC 3F 64 DD B8 3F D2 C0 15 A9 08 00 45 00 00 76 1F 0E 00 00 3C 11 86 4E 5F B6 48 07 8D 5C A4 01 87 44 00 35 00 62 9E 1D 1A E1 00 00 00 01 00 00 00 00 00 01 19 69 6E 66 6F 30 32 2D 73 65 63 75 72 65 2D 63 68 61 6E 6E 65 6C 2D 61 70 69 0C 6C 62 67 6C 7A 6F 72 69 67 69 6E 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 0C 00 0A 00 08 8D 81 01 CB 91 DB 6F 4E,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 90]",0,False,[],['info02-secure-channel-api.lbglzorigint.mbna.co.uk A IN'],[],['OPT Cookie=8d8101cb91db6f4e'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,61372,49758,55.67,37.28,51.5,-0.12,ODINTSOVO,RU,LONDON,GB,EU,EU
1783022650987332473,517765861,1000,2.21.120.82,60,10:70:fd:dc:f4:61,3c:fe:ac:3b:dc:e7,IPv4,14,172.71.197.87,141.92.164.1,20,0,58,2,40,6,40403,0,0,TCP,0,20,0,3417912097,0,39832,53,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 4]",['RST'],0,0,,0,0,07/02/26 20:04:10.98733247 0 3C FE AC 3B DC E7 10 70 FD DC F4 61 08 00 45 00 00 28 00 00 40 00 3A 06 9D D3 AC 47 C5 57 8D 5C A4 01 9B 98 00 35 CB B9 33 21 00 00 00 00 50 04 00 00 72 3B 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 20]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,18.98,72.83,51.5,-0.12,MUMBAI,IN,LONDON,GB,AS,EU
1783022651025863292,479910901,1000,2.23.128.50,66,b8:3f:d2:e6:c3:99,3c:fe:ac:3f:28:e7,IPv4,14,141.101.66.12,141.92.164.1,20,0,60,2,52,6,57561,0,0,TCP,0,32,3567332291,1304449118,16,60056,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 20:04:11.02586329 0 3C FE AC 3F 28 E7 B8 3F D2 E6 C3 99 08 00 45 00 00 34 5D 1B 40 00 3C 06 E0 D9 8D 65 42 0C 8D 5C A4 01 EA 98 00 35 4D C0 50 5E D4 A1 2B C3 80 10 00 10 D4 43 00 00 01 01 08 0A 50 1B FE 79 6E 86 5B 2D 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783022651267255366,297290446,1000,2.21.118.88,66,10:70:fd:dc:dd:d5,d4:66:24:42:6c:e7,IPv4,14,172.69.50.63,141.92.164.1,20,0,57,2,52,6,24329,0,0,TCP,0,32,2005038751,2661688405,16,45252,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 20:04:11.26725536 0 D4 66 24 42 6C E7 10 70 FD DC DD D5 08 00 45 00 00 34 D2 D8 40 00 39 06 5F 09 AC 45 32 3F 8D 5C A4 01 B0 C4 00 35 9E A6 24 55 77 82 76 9F 80 10 00 10 97 38 00 00 01 01 08 0A 49 65 93 4F 6E 87 22 3F 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,55.75,37.58,51.5,-0.12,MOSCOW,RU,LONDON,GB,EU,EU
1783022651318235872,47232311,1000,2.21.126.82,100,b8:3f:d2:45:3a:cf,3c:fe:ac:3f:64:dd,IPv4,14,212.39.77.12,141.92.164.1,20,0,59,0,86,17,1486,0,0,UDP,8,0,0,0,0,37565,53,[],[],0,0,,0,0,07/02/26 20:04:11.31823587 0 3C FE AC 3F 64 DD B8 3F D2 45 3A CF 08 00 45 00 00 56 27 38 00 00 3B 11 05 CE D4 27 4D 0C 8D 5C A4 01 92 BD 00 35 00 42 A1 8A FC 18 00 10 00 01 00 00 00 00 00 01 05 73 69 74 31 30 0C 6C 62 67 6C 7A 6F 72 69 67 69 6E 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 05 C0 00 00 80 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 58]",0,False,[],['sit10.lbglzorigint.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,8866,49758,42.68,23.32,51.5,-0.12,SOFIA,BG,LONDON,GB,EU,EU
1783022651391575141,1078887264,1000,2.23.130.82,104,b8:3f:d2:8d:ea:33,d4:66:24:16:0c:e8,IPv4,14,155.190.201.66,141.92.164.1,20,0,58,0,90,17,48547,0,0,UDP,8,0,0,0,0,32232,53,[],[],0,0,,0,0,07/02/26 20:04:11.39157514 0 D4 66 24 16 0C E8 B8 3F D2 8D EA 33 08 00 45 00 00 5A 2C 91 00 00 3A 11 BD A3 9B BE C9 42 8D 5C A4 01 7D E8 00 35 00 46 49 39 F5 4B 00 10 00 01 00 00 00 00 00 01 10 61 77 73 2D 70 72 65 2D 70 72 6F 64 2D 77 77 77 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 05 82 00 00 80 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 62]",0,False,[],['aws-pre-prod-www.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,36692,49758,38.9597,-77.3374,51.5,-0.12,RESTON,US,LONDON,GB,NA,EU
1783022651803103003,179106338,1000,104.86.65.82,120,b8:ce:f6:b5:95:f9,b0:a6:51:ff:d0:e7,IPv4,14,211.16.9.185,141.92.164.1,20,0,56,2,106,17,17630,0,0,UDP,8,0,0,0,0,20570,53,[],[],0,0,,0,0,07/02/26 20:04:11.803103 0 B0 A6 51 FF D0 E7 B8 CE F6 B5 95 F9 08 00 45 00 00 6A EF 7D 40 00 38 11 44 DE D3 10 09 B9 8D 5C A4 01 50 5A 00 35 00 56 65 E1 7B 64 00 00 00 01 00 00 00 00 00 01 19 73 69 74 30 32 2D 73 65 63 75 72 65 2D 73 65 72 76 65 72 2D 65 69 64 61 73 0C 6C 62 67 6C 7A 6F 72 69 67 69 6E 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 78]",0,False,[],['sit02-secure-server-eidas.lbglzorigint.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,4713,49758,35.69,139.75,51.5,-0.12,TOKYO,JP,LONDON,GB,AS,EU
1783022651820702110,896023614,1000,23.32.69.82,108,b8:3f:d2:45:22:99,3c:fe:ac:50:30:ec,IPv4,14,187.157.84.101,141.92.164.1,20,0,121,0,94,17,56603,0,0,UDP,8,0,0,0,0,63937,53,[],[],0,0,,0,0,07/02/26 20:04:11.82070211 0 3C FE AC 50 30 EC B8 3F D2 45 22 99 08 00 45 00 00 5E 23 13 00 00 79 11 DD 1B BB 9D 54 65 8D 5C A4 01 F9 C1 00 35 00 4A 94 93 DA 04 00 00 00 01 00 00 00 00 00 01 14 73 69 74 30 33 2D 64 65 76 65 6C 6F 70 65 72 6F 72 69 73 65 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 0F A0 00 00 80 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 66]",0,False,[],['sit03-developerorise.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,8151,49758,20.97,-89.62,51.5,-0.12,MERIDA,MX,LONDON,GB,NA,EU
1783022651952115438,2133255,1000,2.21.125.82,74,10:70:fd:59:b3:b9,3c:fe:ac:4d:b8:e2,IPv4,14,172.71.97.132,141.92.164.1,20,0,59,2,60,6,50816,0,0,TCP,0,40,0,3815683573,65535,44054,53,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",['SYN'],0,0,,0,0,07/02/26 20:04:11.95211543 0 3C FE AC 4D B8 E2 10 70 FD 59 B3 B9 08 00 45 00 00 3C 3A 12 40 00 3B 06 C6 80 AC 47 61 84 8D 5C A4 01 AC 16 00 35 E3 6E B5 F5 00 00 00 00 A0 02 FF FF E5 41 00 00 02 04 05 B4 04 02 08 0A A7 62 36 7C 00 00 00 00 01 03 03 0D 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 40]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,52.35,4.92,51.5,-0.12,AMSTERDAM,NL,LONDON,GB,EU,EU
1783022651952396775,582158744,1000,2.21.124.82,102,b8:3f:d2:3b:f7:8d,3c:fe:ac:3f:50:e2,IPv4,14,194.85.129.11,141.92.164.1,20,0,59,2,88,17,11896,0,0,UDP,8,0,0,0,0,12729,53,[],[],0,0,,0,0,07/02/26 20:04:11.95239677 0 3C FE AC 3F 50 E2 B8 3F D2 3B F7 8D 08 00 45 00 00 58 9C 5E 40 00 3B 11 2E 78 C2 55 81 0B 8D 5C A4 01 31 B9 00 35 00 44 A3 65 B3 A1 00 00 00 01 00 00 00 00 00 01 0E 73 69 74 30 32 2D 65 6D 65 61 2D 61 70 69 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 06 90 00 00 80 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 60]",0,False,[],['sit02-emea-api.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,3216,49758,55.75,37.58,51.5,-0.12,MOSCOW,RU,LONDON,GB,EU,EU
1783022652439504385,292415097,1000,2.21.112.83,105,10:70:fd:89:89:41,d4:66:24:3e:c8:e6,IPv4,14,190.240.4.44,141.92.164.1,20,0,54,0,91,17,10078,0,0,UDP,8,0,0,0,0,48413,53,[],[],0,0,,0,0,07/02/26 20:04:12.43950438 0 D4 66 24 3E C8 E6 10 70 FD 89 89 41 08 00 45 00 00 5B 68 BA 00 00 36 11 27 5E BE F0 04 2C 8D 5C A4 01 BD 1D 00 35 00 47 2E 32 04 1F 00 10 00 01 00 00 00 00 00 01 11 73 69 74 30 32 2D 73 74 61 74 73 2D 65 69 64 61 73 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 C4 00 00 80 00 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 63]",0,False,[],['sit02-stats-eidas.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13489,49758,4.66,-74.09,51.5,-0.12,BOGOTA,CO,LONDON,GB,SA,EU
1783022652528083698,47232765,1000,2.21.126.82,139,b8:3f:d2:45:2f:9b,3c:fe:ac:3f:64:dd,IPv4,14,213.87.74.34,141.92.164.1,20,0,54,0,125,17,34512,0,0,UDP,8,0,0,0,0,26682,53,[],[],0,0,,0,0,07/02/26 20:04:12.52808369 0 3C FE AC 3F 64 DD B8 3F D2 45 2F 9B 08 00 45 00 00 7D AC C8 00 00 36 11 86 D0 D5 57 4A 22 8D 5C A4 01 68 3A 00 35 00 69 75 64 00 54 00 10 00 01 00 00 00 00 00 01 33 73 69 74 30 32 2D 73 65 63 75 72 65 2D 63 68 61 6E 6E 65 6C 2D 73 69 74 31 30 2D 73 63 61 2D 6D 6F 63 6B 2D 63 68 61 6E 6E 65 6C 2D 64 69 67 69 74 61 6C 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 97]",0,False,[],['sit02-secure-channel-sit10-sca-mock-channel-digital.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,35473,49758,55.75,37.58,51.5,-0.12,MOSCOW,RU,LONDON,GB,EU,EU
1783022652676214287,517766310,1000,2.21.120.82,66,10:70:fd:dc:f4:49,3c:fe:ac:3b:dc:e7,IPv4,14,172.70.116.97,141.92.164.1,20,136,58,2,52,6,62366,0,0,TCP,0,32,1256300968,296115075,16,26132,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 20:04:12.67621428 0 3C FE AC 3B DC E7 10 70 FD DC F4 49 08 00 45 88 00 34 FA 97 40 00 3A 06 F3 9E AC 46 74 61 8D 5C A4 01 66 14 00 35 11 A6 5B 83 4A E1 A1 A8 80 10 00 10 13 76 00 00 01 01 08 0A B3 20 01 4C 6E 8C 2E 3C 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,14789,49758,13.75,100.5,51.5,-0.12,BANGKOK,TH,LONDON,GB,AS,EU
1783022652727767298,896024381,1000,23.32.69.82,60,b8:3f:d2:4c:06:2d,3c:fe:ac:50:30:ec,IPv4,14,172.71.173.148,141.92.164.1,20,0,59,2,40,6,46230,0,0,TCP,0,20,0,3075947666,0,9590,53,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 4]",['RST'],0,0,,0,0,07/02/26 20:04:12.72776729 0 3C FE AC 50 30 EC B8 3F D2 4C 06 2D 08 00 45 00 00 28 00 00 40 00 3B 06 B4 96 AC 47 AD 94 8D 5C A4 01 25 76 00 35 B7 57 3C 92 00 00 00 00 50 04 00 00 0B 12 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 20]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,32.7874,-96.7989,51.5,-0.12,DALLAS,US,LONDON,GB,NA,EU
1783022652740808738,1228873368,1000,2.21.116.82,74,b8:3f:d2:3c:00:63,d4:66:24:43:64:ec,IPv4,14,172.69.255.71,141.92.164.1,20,0,60,2,60,6,26626,0,0,TCP,0,40,0,2453874070,65535,62488,53,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",['SYN'],0,0,,0,0,07/02/26 20:04:12.74080873 0 D4 66 24 43 64 EC B8 3F D2 3C 00 63 08 00 45 00 00 3C F9 CE 40 00 3C 06 68 02 AC 45 FF 47 8D 5C A4 01 F4 18 00 35 92 43 25 96 00 00 00 00 A0 02 FF FF 88 98 00 00 02 04 05 B4 04 02 08 0A 38 81 FD CD 00 00 00 00 01 03 03 0D 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 40]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,-34.6,-58.45,51.5,-0.12,BUENOSAIRES,AR,LONDON,GB,SA,EU
1783022653292988324,179106472,1000,104.86.65.82,105,b8:ce:f6:b5:8e:f5,b0:a6:51:ff:d0:e7,IPv4,14,221.110.237.241,141.92.164.1,20,0,58,0,91,17,62622,0,0,UDP,8,0,0,0,0,48226,53,[],[],0,0,,0,0,07/02/26 20:04:13.29298832 0 B0 A6 51 FF D0 E7 B8 CE F6 B5 8E F5 08 00 45 00 00 5B 8F 35 00 00 3A 11 F4 9E DD 6E ED F1 8D 5C A4 01 BC 62 00 35 00 47 77 D8 22 10 00 10 00 01 00 00 00 00 00 01 11 73 74 61 67 65 30 33 2D 61 75 74 68 6F 72 69 73 65 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 02 00 00 00 80 00 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 63]",0,False,[],['stage03-authorise.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,17676,49758,35.69,139.75,51.5,-0.12,TOKYO,JP,LONDON,GB,AS,EU
1783022653309538791,155313533,1000,2.21.119.88,119,10:70:fd:59:db:d1,3c:fe:ac:3e:c0:e7,IPv4,14,194.228.92.162,141.92.164.1,20,0,61,2,105,17,50700,0,0,UDP,8,0,0,0,0,14439,53,[],[],0,0,,0,0,07/02/26 20:04:13.30953879 0 3C FE AC 3E C0 E7 10 70 FD 59 DB D1 08 00 45 00 00 69 26 93 40 00 3D 11 C6 0C C2 E4 5C A2 8D 5C A4 01 38 67 00 35 00 55 22 C3 97 1D 00 00 00 01 00 00 00 00 00 01 1F 73 69 74 30 33 2D 63 68 61 6E 6E 65 6C 2D 72 65 74 61 69 6C 2D 64 6F 63 6B 65 72 2D 61 70 69 05 67 73 6C 62 74 04 6D 62 6E 61 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 04 D0 00 00 80 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 77]",0,False,[],['sit03-channel-retail-docker-api.gslbt.mbna.co.uk A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,5610,49758,50.08,14.47,51.5,-0.12,PRAGUE,CZ,LONDON,GB,EU,EU
1783022653425319938,517766508,1000,2.21.120.82,66,10:70:fd:dc:f4:49,3c:fe:ac:3b:dc:e7,IPv4,14,172.70.116.97,141.92.164.1,20,136,58,2,52,6,11410,0,0,TCP,0,32,1692203842,3951550730,16,26312,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 20:04:13.42531993 0 3C FE AC 3B DC E7 10 70 FD DC F4 49 08 00 45 88 00 34 C1 A4 40 00 3A 06 2C 92 AC 46 74 61 8D 5C A4 01 66 C8 00 35 EB 87 E1 0A 64 DC FB 42 80 10 00 10 DA 2A 00 00 01 01 08 0A 47 7F E7 69 6E 8F 19 55 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,14789,49758,13.75,100.5,51.5,-0.12,BANGKOK,TH,LONDON,GB,AS,EU
